Objects
100
,,Global Angle (Quaternion) backpack:backpack2,,,,,,,Global Angle (Quaternion) head:headPattern,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm,,,,,mm,mm,mm
21408,0,0.284149,0.00584796,-0.949094,0.135816,239.009,-2637.47,165.009,0.111582,-0.0641069,-0.0806822,0.988398,188.998,-2683.96,222.926
21409,0,0.288324,0.0153231,-0.948857,0.127692,239.027,-2637.62,165.122,0.115949,-0.0608151,-0.0845524,0.987779,188.982,-2684.05,222.816
21410,0,0.285829,0.00830342,-0.949388,0.129984,239.045,-2637.45,165.052,0.117986,-0.060096,-0.0851256,0.987533,189.064,-2684.26,222.776
21411,0,0.287828,0.014161,-0.94896,0.128174,239.014,-2637.66,165.095,0.119111,-0.0591023,-0.0878411,0.98722,188.989,-2684.24,222.767
21412,0,0.288255,0.0155839,-0.949003,0.126724,239.016,-2637.66,165.163,0.11839,-0.0604732,-0.0850435,0.987469,189.052,-2684.29,222.843
21413,0,0.285924,0.00806245,-0.949376,0.129873,239.027,-2637.51,165.097,0.11849,-0.0605353,-0.0849389,0.987462,189.044,-2684.3,222.847
21414,0,0.2895,0.0160127,-0.948596,0.126881,238.969,-2637.72,165.174,0.119297,-0.0591619,-0.0883606,0.987148,188.976,-2684.26,222.806
21415,0,0.288135,0.0141092,-0.949044,0.126862,238.977,-2637.67,165.159,0.118587,-0.0603798,-0.085708,0.987393,189.009,-2684.3,222.852
21416,0,0.287899,0.0136142,-0.948964,0.128045,238.953,-2637.67,165.15,0.118403,-0.0603439,-0.0850327,0.987476,189.025,-2684.31,222.853
21417,0,0.286013,0.00866118,-0.94938,0.129608,239.016,-2637.5,165.111,0.119132,-0.0590552,-0.0882366,0.987185,188.945,-2684.25,222.821
21418,0,0.289362,0.0157406,-0.948579,0.127355,238.93,-2637.73,165.198,0.11806,-0.0599367,-0.0855582,0.987496,189.019,-2684.29,222.871
21419,0,0.286182,0.00779916,-0.949171,0.130821,238.96,-2637.53,165.127,0.119132,-0.0593352,-0.0857456,0.987388,189.065,-2684.31,222.872
21420,0,0.284429,0.00520546,-0.948833,0.137071,238.884,-2637.63,165.07,0.118773,-0.0580895,-0.0887866,0.987236,189.017,-2684.25,222.859
21421,0,0.285278,0.00548134,-0.948318,0.138854,238.81,-2637.62,165.071,0.118606,-0.0581961,-0.0891751,0.987215,189.03,-2684.25,222.849
21422,0,0.284101,0.00553752,-0.948868,0.137496,238.881,-2637.69,165.089,0.11783,-0.0583341,-0.0884997,0.987361,189.046,-2684.21,222.891
21423,0,0.284637,0.00573772,-0.948864,0.136402,238.857,-2637.68,165.087,0.118021,-0.0584723,-0.0889056,0.987293,189.035,-2684.23,222.883
21424,0,0.284734,0.00638321,-0.948749,0.136971,238.838,-2637.65,165.136,0.117482,-0.0579651,-0.0887051,0.987405,189.05,-2684.23,222.923
21425,0,0.28447,0.00447729,-0.94874,0.137657,238.851,-2637.67,165.124,0.11846,-0.0579781,-0.0899864,0.987172,189.035,-2684.26,222.958
21426,0,0.288455,0.015211,-0.948419,0.130629,238.847,-2637.83,165.234,0.116901,-0.0589383,-0.0915076,0.987161,188.979,-2684.18,222.982
21427,0,0.285738,0.0126011,-0.949598,0.128291,238.963,-2637.69,165.275,0.117089,-0.0648206,-0.104766,0.98545,188.877,-2684.2,222.958
21428,0,0.2852,0.0103805,-0.949256,0.132164,238.925,-2637.76,165.262,0.112249,-0.0683593,-0.111116,0.985079,188.554,-2683.75,222.934
21429,0,0.284944,0.00912672,-0.948833,0.135794,238.873,-2637.81,165.212,0.105156,-0.0698116,-0.1213,0.984558,188.462,-2683.56,222.926
21430,0,0.28527,0.0077448,-0.94855,0.137167,238.879,-2637.87,165.228,0.0902696,-0.0778534,-0.140495,0.982879,188.051,-2683.88,223.041
21431,0,0.284998,0.00726585,-0.948527,0.137911,238.891,-2637.9,165.208,0.0816793,-0.0908446,-0.170467,0.977761,186.905,-2684.04,223.375
21432,0,0.284158,0.0102912,-0.949009,0.136124,238.981,-2638.02,165.231,0.0801244,-0.0955656,-0.182216,0.975318,186.486,-2683.92,223.41
21433,0,0.284846,0.00724786,-0.948357,0.139392,238.991,-2638.08,165.205,-0.220317,-0.350521,0.702655,0.57868,183.4,-2667.42,209.741
21434,0,0.284552,0.00721534,-0.948423,0.139545,239.021,-2638.15,165.211,-0.217502,-0.349729,0.701834,0.581216,183.374,-2667.4,209.765
21435,0,0.28676,0.0115738,-0.947913,0.138184,239.014,-2638.17,165.201,-0.217645,-0.351254,0.700428,0.581938,183.169,-2667.28,209.835
21436,0,0.285808,0.0083272,-0.948298,0.137749,239.023,-2638.23,165.23,-0.219232,-0.35271,0.699805,0.581211,182.949,-2667.15,209.862
21437,0,0.286048,0.00727476,-0.948162,0.138248,239.031,-2638.24,165.254,-0.220404,-0.354042,0.698893,0.581056,182.811,-2667.16,209.826
21438,0,0.285364,0.00858553,-0.948465,0.137508,239.061,-2638.31,165.296,-0.218657,-0.35245,0.698043,0.583698,182.861,-2667.15,209.92
21439,0,0.288034,0.0134561,-0.947893,0.135476,239.023,-2638.37,165.308,-0.21926,-0.352969,0.698029,0.583175,182.868,-2667.23,209.932
21440,0,0.285947,0.00869661,-0.948495,0.136074,239.023,-2638.35,165.313,-0.218563,-0.353124,0.69755,0.583916,182.925,-2667.29,209.978
21441,0,0.285938,0.00848889,-0.948365,0.137007,238.994,-2638.36,165.313,-0.216346,-0.350911,0.698025,0.585505,182.987,-2667.26,210.053
21442,0,0.287592,0.0134627,-0.948039,0.135391,238.971,-2638.37,165.324,-0.219169,-0.352699,0.697853,0.583583,182.912,-2667.23,209.977
21443,0,0.286528,0.00984589,-0.948515,0.134627,238.978,-2638.3,165.319,-0.218519,-0.351657,0.697891,0.584409,182.935,-2667.18,209.999
21444,0,0.28587,0.00881175,-0.948281,0.137712,238.921,-2638.4,165.334,-0.217478,-0.3506,0.698497,0.584709,182.925,-2667.17,210.021
21445,0,0.285678,0.00809611,-0.948191,0.13877,238.911,-2638.39,165.316,-0.219613,-0.352866,0.697974,0.583171,182.882,-2667.2,209.994
21446,0,0.285477,0.00832294,-0.948258,0.138708,238.884,-2638.41,165.342,-0.218205,-0.35168,0.69794,0.584455,182.904,-2667.21,210.067
21447,0,0.28568,0.00826482,-0.948232,0.138476,238.891,-2638.4,165.348,-0.218224,-0.351821,0.698054,0.584227,182.862,-2667.22,210.067
21448,0,0.285565,0.00623915,-0.948728,0.135384,238.905,-2638.34,165.243,-0.218488,-0.353248,0.697392,0.584058,182.81,-2667.23,210.086
21449,0,0.285084,0.00556763,-0.948775,0.136096,238.901,-2638.32,165.219,-0.216578,-0.350878,0.697551,0.586004,182.823,-2667.22,210.144
21450,0,0.285818,0.00866127,-0.948288,0.137774,238.855,-2638.45,165.341,-0.216075,-0.350714,0.697974,0.585784,182.804,-2667.23,210.169
21451,0,0.285533,0.00786463,-0.948123,0.139544,238.811,-2638.47,165.328,-0.218764,-0.352645,0.69577,0.586249,182.786,-2667.21,210.088
21452,0,0.285812,0.00827167,-0.948201,0.138412,238.814,-2638.47,165.339,-0.216379,-0.351626,0.696885,0.586422,182.846,-2667.24,210.125
21453,0,0.285274,0.0084848,-0.948459,0.137739,238.816,-2638.47,165.379,-0.215312,-0.353297,0.697338,0.58527,182.805,-2667.26,210.156
21454,0,0.285448,0.00628107,-0.94864,0.136242,238.839,-2638.4,165.284,-0.216669,-0.355038,0.696597,0.584599,182.835,-2667.27,210.192
21455,0,0.285511,0.00845559,-0.948286,0.138442,238.805,-2638.49,165.39,-0.222864,-0.35394,0.697397,0.581975,182.614,-2666.9,210.019
21456,0,0.28512,0.00574235,-0.948559,0.137511,238.828,-2638.4,165.254,-0.216874,-0.352936,0.697303,0.584954,182.822,-2667.18,210.198
21457,0,0.284802,0.00543108,-0.948658,0.137498,238.846,-2638.37,165.232,-0.215856,-0.354139,0.697362,0.584532,182.809,-2667.21,210.206
21458,0,0.285292,0.00811736,-0.948244,0.139198,238.833,-2638.46,165.334,-0.215714,-0.353757,0.697096,0.585133,182.857,-2667.18,210.198
21459,0,0.285682,0.00836374,-0.948225,0.138512,238.835,-2638.44,165.328,-0.216721,-0.353892,0.696863,0.584956,182.874,-2667.15,210.169
21460,0,0.28578,0.00775543,-0.948153,0.138837,238.828,-2638.42,165.297,-0.217346,-0.35497,0.697176,0.583698,182.912,-2667.18,210.16
21461,0,0.284211,0.00515346,-0.948727,0.138257,238.916,-2638.4,165.218,-0.216561,-0.353379,0.697062,0.585089,182.902,-2667.11,210.168
21462,0,0.284586,0.00568517,-0.948779,0.137104,238.909,-2638.37,165.211,-0.216432,-0.352992,0.696877,0.585591,182.926,-2667.11,210.169
21463,0,0.285657,0.0089806,-0.948439,0.137053,238.915,-2638.48,165.351,-0.216998,-0.354359,0.696905,0.584521,182.954,-2667.14,210.206
21464,0,0.284416,0.00565438,-0.948893,0.136665,239.007,-2638.41,165.222,-0.216639,-0.353264,0.698534,0.583371,182.952,-2667.14,210.21
21465,0,0.287193,0.0122877,-0.948667,0.131909,238.989,-2638.4,165.235,-0.217563,-0.35308,0.699002,0.582578,182.97,-2667.11,210.187
21466,0,0.28624,0.010927,-0.949152,0.130602,239.045,-2638.33,165.331,-0.219169,-0.351358,0.699092,0.582909,182.947,-2667.03,210.15
21467,0,0.288431,0.0148234,-0.948451,0.130494,238.999,-2638.41,165.309,-0.216903,-0.348762,0.69933,0.585026,183.017,-2666.98,210.225
21468,0,0.289158,0.0169557,-0.948513,0.128154,238.999,-2638.5,165.35,-0.217777,-0.350431,0.699534,0.583459,183.056,-2667,210.219
21469,0,0.286802,0.0122175,-0.949273,0.128359,239.068,-2638.33,165.352,-0.217516,-0.348964,0.700506,0.583269,183.009,-2667.03,210.237
21470,0,0.286806,0.0105727,-0.94891,0.131153,239.003,-2638.34,165.32,-0.217235,-0.348654,0.700874,0.583116,183.013,-2666.98,210.261
21471,0,0.285503,0.00920441,-0.948743,0.13524,239.004,-2638.3,165.274,-0.218252,-0.34919,0.701106,0.582136,182.973,-2666.99,210.229
21472,0,0.284869,0.00825992,-0.948624,0.137459,238.996,-2638.37,165.259,-0.218259,-0.348936,0.701165,0.582214,182.999,-2666.98,210.233
21473,0,0.283835,0.00501176,-0.948834,0.138298,239.02,-2638.3,165.132,-0.218916,-0.349962,0.700913,0.581656,182.994,-2666.99,210.187
21474,0,0.284911,0.00744584,-0.948363,0.139205,238.951,-2638.37,165.244,-0.217348,-0.348041,0.701044,0.583237,183.049,-2666.94,210.237
21475,0,0.285197,0.00783113,-0.948448,0.138013,238.971,-2638.38,165.245,-0.219211,-0.349571,0.699673,0.58327,183.062,-2666.91,210.175
21476,0,0.284516,0.00752458,-0.948362,0.140011,238.964,-2638.42,165.258,-0.217338,-0.348439,0.700834,0.583255,183.059,-2666.96,210.227
21477,0,0.284946,0.00768788,-0.948298,0.139559,238.941,-2638.41,165.258,-0.217357,-0.34805,0.70056,0.583809,183.056,-2666.94,210.251
21478,0,0.28465,0.00719006,-0.948308,0.140121,238.934,-2638.38,165.226,-0.217597,-0.348229,0.700922,0.583178,183.028,-2666.94,210.237
21479,0,0.283842,0.0050995,-0.948676,0.139361,238.979,-2638.37,165.132,-0.217841,-0.348314,0.701367,0.5825,182.985,-2666.95,210.216
21480,0,0.285715,0.00763296,-0.948176,0.13882,238.895,-2638.35,165.219,-0.217081,-0.347626,0.701628,0.58288,182.982,-2666.96,210.214
21481,0,0.285626,0.00764718,-0.948158,0.139122,238.892,-2638.36,165.22,-0.218787,-0.34933,0.700344,0.582768,182.97,-2666.98,210.165
21482,0,0.285142,0.00731599,-0.948252,0.139498,238.898,-2638.37,165.24,-0.217392,-0.348296,0.701009,0.58311,182.962,-2666.99,210.216
21483,0,0.285133,0.00766879,-0.948363,0.138738,238.91,-2638.37,165.237,-0.218641,-0.349656,0.700718,0.582178,182.936,-2666.97,210.153
21484,0,0.28439,0.00727006,-0.948422,0.139878,238.918,-2638.39,165.241,-0.219698,-0.34804,0.698048,0.585943,183.057,-2666.9,210.122
21485,0,0.284921,0.00818388,-0.948398,0.138906,238.9,-2638.42,165.227,-0.220681,-0.345709,0.69607,0.589297,183.199,-2666.94,210.106
21486,0,0.284637,0.00611579,-0.948879,0.136279,238.978,-2638.35,165.151,-0.222304,-0.344075,0.692435,0.593908,183.369,-2667.02,210.025
21487,0,0.284797,0.00767483,-0.948311,0.139777,238.924,-2638.43,165.241,-0.241955,-0.348252,0.667309,0.612272,183.629,-2666.7,209.579
21488,0,0.284926,0.00786417,-0.94834,0.139305,238.928,-2638.42,165.228,-0.245459,-0.343543,0.663848,0.617279,183.875,-2666.91,209.768
21489,0,0.285174,0.00759148,-0.948217,0.139657,238.95,-2638.47,165.224,-0.246873,-0.334861,0.655928,0.629826,184.018,-2667.09,209.956
21490,0,0.285755,0.00583305,-0.948832,0.134267,238.961,-2638.41,164.95,-0.257068,-0.330673,0.62,0.663454,184.662,-2667.06,209.996
21491,0,0.280328,0.0056128,-0.950854,0.131385,239.251,-2638.37,165.027,-0.264449,-0.333616,0.614071,0.664593,184.506,-2667.55,210.298
21492,0,0.288157,0.0108065,-0.94853,0.130915,239.007,-2638.56,165.063,-0.247037,-0.314226,0.625899,0.66969,184.378,-2666.78,210.299
21493,0,0.287855,0.0113916,-0.948546,0.131419,238.994,-2638.63,165.131,-0.246557,-0.313829,0.627676,0.668389,184.115,-2666.37,210.358
21494,0,0.287097,0.00732188,-0.948898,0.13082,239.038,-2638.48,164.939,-0.26447,-0.328644,0.625236,0.656604,183.77,-2666.15,210.168
21495,0,0.28706,0.00762385,-0.948905,0.130837,239.027,-2638.44,164.923,-0.259042,-0.322462,0.619857,0.666853,184.204,-2666.27,210.215
21496,0,0.286786,0.00800137,-0.948976,0.130898,239.039,-2638.55,165.008,-0.25761,-0.31972,0.621412,0.66728,184.124,-2666.31,210.295
21497,0,0.286857,0.0075133,-0.949088,0.129956,239.052,-2638.53,164.967,-0.257283,-0.320361,0.621299,0.667204,183.899,-2666.02,210.386
21498,0,0.287025,0.00696544,-0.948901,0.130975,239.029,-2638.49,164.946,-0.257744,-0.323531,0.620814,0.665947,184.05,-2666.16,210.225
21499,0,0.286556,0.00730636,-0.948942,0.13169,239.012,-2638.52,164.993,-0.253309,-0.321182,0.623263,0.666499,183.95,-2666.06,210.567
21500,0,0.286848,0.0069152,-0.948948,0.131027,239.004,-2638.41,164.924,-0.255049,-0.318997,0.623276,0.666872,184.084,-2666.24,210.38
21501,0,0.286135,0.00694611,-0.948928,0.132717,238.964,-2638.48,164.954,-0.255361,-0.319574,0.624547,0.665285,184.12,-2666.04,210.317
21502,0,0.286268,0.00746444,-0.94892,0.132464,238.965,-2638.52,164.973,-0.255217,-0.318647,0.626458,0.663987,184.107,-2666.11,210.305
21503,0,0.286074,0.006917,-0.948845,0.133446,238.909,-2638.46,164.952,-0.262203,-0.317545,0.629449,0.658945,183.861,-2665.74,210.301
21504,0,0.288006,0.0105592,-0.94855,0.131126,238.876,-2638.55,165.093,-0.264028,-0.316351,0.62717,0.66096,184.045,-2665.82,210.14
21505,0,0.287816,0.0083076,-0.949103,0.127659,238.941,-2638.44,165.012,-0.257715,-0.31743,0.626258,0.663794,184.06,-2666.01,210.339
21506,0,0.286795,0.0080575,-0.949188,0.129328,238.94,-2638.43,165.004,-0.257789,-0.316314,0.62568,0.664842,183.958,-2665.88,210.514
21507,0,0.28685,0.00749635,-0.949023,0.130445,238.912,-2638.39,164.975,-0.263571,-0.320435,0.623199,0.662929,183.875,-2665.74,210.414
21508,0,0.288251,0.0105725,-0.948626,0.130034,238.859,-2638.52,165.111,-0.259047,-0.316862,0.626208,0.663594,183.987,-2665.65,210.388
21509,0,0.287113,0.00789568,-0.949083,0.129405,238.903,-2638.44,165.013,-0.25948,-0.316999,0.628126,0.661543,183.899,-2665.6,210.349
21510,0,0.287531,0.00799651,-0.949031,0.12885,238.922,-2638.47,164.992,-0.261073,-0.317483,0.624983,0.663658,184.085,-2665.98,210.339
21511,0,0.287028,0.0073724,-0.949106,0.129453,238.93,-2638.39,164.994,-0.267451,-0.316554,0.620921,0.665372,184.023,-2665.56,210.353
21512,0,0.287037,0.00743738,-0.949115,0.129367,238.945,-2638.39,164.976,-0.265743,-0.316645,0.623545,0.663557,183.905,-2665.49,210.335
21513,0,0.286959,0.00715843,-0.948964,0.130655,238.952,-2638.35,164.958,-0.257928,-0.317198,0.624961,0.665043,184.004,-2665.73,210.542
21514,0,0.286868,0.00702216,-0.949011,0.130519,238.962,-2638.35,164.953,-0.258347,-0.315948,0.625687,0.664793,183.987,-2665.6,210.465
21515,0,0.286486,0.0074827,-0.949209,0.129892,238.995,-2638.4,164.981,-0.259455,-0.316155,0.625691,0.664258,184.086,-2665.56,210.474
21516,0,0.28691,0.00709902,-0.949026,0.130311,238.992,-2638.35,164.955,-0.259003,-0.316032,0.627282,0.662993,184.023,-2665.64,210.474
21517,0,0.287349,0.00708099,-0.948921,0.130115,239.012,-2638.33,164.925,-0.257502,-0.315755,0.628422,0.662629,183.999,-2665.56,210.5
21518,0,0.286678,0.00743461,-0.949094,0.130312,239.045,-2638.36,164.937,-0.261374,-0.317678,0.625325,0.663123,184.008,-2665.76,210.515
21519,0,0.286397,0.0070998,-0.949135,0.13065,239.077,-2638.35,164.93,-0.253101,-0.316012,0.628918,0.663731,184.077,-2665.62,210.554
21520,0,0.286859,0.00632913,-0.94897,0.130874,239.07,-2638.3,164.845,-0.257415,-0.317115,0.629002,0.661462,184.086,-2665.66,210.529
21521,0,0.287084,0.00497206,-0.948691,0.132454,239.059,-2638.31,164.817,-0.258503,-0.3178,0.627435,0.662197,184.043,-2665.77,210.524
21522,0,0.286606,0.00623188,-0.949031,0.130991,239.086,-2638.32,164.844,-0.256237,-0.315985,0.62802,0.66339,184.054,-2665.63,210.422
21523,0,0.286613,0.00673175,-0.949164,0.129982,239.12,-2638.33,164.848,-0.257225,-0.315883,0.628465,0.662635,184.04,-2665.67,210.523
21524,0,0.287188,0.00684294,-0.949028,0.129697,239.125,-2638.33,164.826,-0.256035,-0.314842,0.62971,0.662409,184.088,-2665.66,210.541
21525,0,0.287795,0.00697443,-0.948953,0.128896,239.121,-2638.33,164.813,-0.264156,-0.325749,0.624361,0.659001,184.045,-2665.62,210.517
21526,0,0.287301,0.00733079,-0.949111,0.128813,239.167,-2638.37,164.843,-0.254855,-0.317958,0.626756,0.664175,184.088,-2665.82,210.573
21527,0,0.287987,0.00648151,-0.94896,0.128441,239.165,-2638.42,164.821,-0.260952,-0.330677,0.624175,0.657999,183.896,-2665.64,210.513
21528,0,0.287685,0.00794507,-0.949167,0.127498,239.172,-2638.45,164.859,-0.263076,-0.324101,0.623397,0.661155,184.114,-2665.63,210.532
21529,0,0.287879,0.00781249,-0.949068,0.127806,239.166,-2638.41,164.821,-0.264091,-0.324004,0.623794,0.660424,184.063,-2665.7,210.507
21530,0,0.287725,0.00768637,-0.949163,0.12745,239.189,-2638.41,164.826,-0.259538,-0.31675,0.627124,0.66259,184.098,-2665.57,210.353
21531,0,0.288385,0.00636071,-0.94881,0.12866,239.158,-2638.42,164.787,-0.261068,-0.315838,0.626495,0.663019,184.119,-2665.63,210.396
21532,0,0.288336,0.00800349,-0.949004,0.127235,239.159,-2638.43,164.826,-0.265712,-0.324015,0.623607,0.659944,184.033,-2665.66,210.463
21533,0,0.288343,0.00842487,-0.949069,0.12671,239.182,-2638.49,164.839,-0.262056,-0.316094,0.625733,0.663226,184.098,-2665.52,210.312
21534,0,0.288128,0.0079946,-0.949047,0.127391,239.2,-2638.47,164.836,-0.26005,-0.315645,0.62716,0.662882,184.012,-2665.52,210.301
21535,0,0.288262,0.00810852,-0.948993,0.12748,239.194,-2638.52,164.828,-0.258864,-0.313855,0.627879,0.663515,184.08,-2665.49,210.344
21536,0,0.288801,0.0069409,-0.948718,0.12837,239.197,-2638.52,164.791,-0.265224,-0.323119,0.62434,0.659886,184.006,-2665.69,210.388
21537,0,0.288508,0.00845809,-0.948993,0.126898,239.222,-2638.53,164.826,-0.267432,-0.324491,0.621529,0.660975,184.043,-2665.82,210.436
21538,0,0.288621,0.00896458,-0.949077,0.12598,239.264,-2638.55,164.831,-0.265105,-0.32511,0.622078,0.661091,183.955,-2665.63,210.406
21539,0,0.2893,0.0076999,-0.948816,0.126469,239.271,-2638.54,164.79,-0.269276,-0.324938,0.619489,0.661921,184.038,-2665.81,210.373
21540,0,0.288346,0.00863155,-0.949066,0.126709,239.303,-2638.53,164.809,-0.266936,-0.325549,0.622341,0.65989,184.25,-2665.66,210.112
21541,0,0.288482,0.00901105,-0.949236,0.125094,239.381,-2638.57,164.816,-0.272418,-0.324782,0.612167,0.667501,184.262,-2665.41,210.292
21542,0,0.289502,0.0109941,-0.948501,0.128117,239.317,-2638.64,164.891,-0.262814,-0.316192,0.620415,0.66786,184.296,-2665.52,210.375
21543,0,0.289324,0.0111304,-0.9486,0.127775,239.336,-2638.64,164.892,-0.267924,-0.326508,0.620053,0.661168,184.225,-2665.59,210.385
21544,0,0.288179,0.00744464,-0.949091,0.12698,239.426,-2638.56,164.783,-0.251833,-0.309017,0.629443,0.667001,184.362,-2665.62,210.428
21545,0,0.289716,0.0108376,-0.948438,0.128108,239.349,-2638.62,164.879,-0.259564,-0.321116,0.627952,0.659687,184.242,-2665.76,210.496
21546,0,0.288229,0.0112522,-0.948796,0.128778,239.368,-2638.66,164.912,-0.250167,-0.308199,0.634473,0.66323,184.343,-2665.56,210.396
21547,0,0.289376,0.0118501,-0.948703,0.12682,239.401,-2638.7,164.925,-0.251882,-0.306288,0.633906,0.664007,184.396,-2665.64,210.459
21548,0,0.287724,0.00784367,-0.949221,0.127012,239.497,-2638.67,164.831,-0.258918,-0.319922,0.629456,0.659087,184.323,-2665.7,210.535
21549,0,0.288541,0.0108628,-0.948734,0.128572,239.415,-2638.71,164.938,-0.251152,-0.3075,0.633897,0.663732,184.373,-2665.64,210.434
21550,0,0.289106,0.0116935,-0.948756,0.127053,239.409,-2638.76,164.951,-0.255715,-0.306677,0.633569,0.662684,184.384,-2665.66,210.409
21551,0,0.288024,0.0119553,-0.949021,0.127511,239.398,-2638.77,164.964,-0.251457,-0.305619,0.634616,0.663799,184.395,-2665.7,210.463
21552,0,0.288227,0.011982,-0.948998,0.127217,239.386,-2638.81,164.977,-0.255372,-0.307072,0.633745,0.662464,184.354,-2665.67,210.384
21553,0,0.287399,0.00943203,-0.949478,0.125715,239.462,-2638.79,164.885,-0.252884,-0.305456,0.63423,0.663701,184.37,-2665.72,210.438
21554,0,0.288562,0.0124446,-0.94892,0.126995,239.363,-2638.8,164.986,-0.25167,-0.30563,0.634172,0.664137,184.37,-2665.73,210.49
21555,0,0.28884,0.011573,-0.948629,0.128612,239.308,-2638.86,164.996,-0.253333,-0.305485,0.634021,0.663715,184.346,-2665.75,210.498
21556,0,0.288617,0.0107005,-0.948585,0.129512,239.274,-2638.87,164.98,-0.25598,-0.304899,0.63401,0.66298,184.305,-2665.68,210.419
21557,0,0.288921,0.0109831,-0.948451,0.129789,239.246,-2638.86,165.004,-0.250065,-0.305771,0.634828,0.664052,184.289,-2665.77,210.522
21558,0,0.289362,0.0119228,-0.948455,0.128689,239.226,-2638.91,165.033,-0.249792,-0.305223,0.635384,0.663875,184.278,-2665.78,210.54
21559,0,0.288362,0.0121378,-0.948818,0.128236,239.248,-2638.92,165.043,-0.249565,-0.306021,0.636471,0.662551,184.207,-2665.81,210.523
21560,0,0.289091,0.0119945,-0.948535,0.128703,239.243,-2638.96,165.047,-0.249592,-0.305147,0.636226,0.663179,184.232,-2665.86,210.578
21561,0,0.28865,0.0113524,-0.948621,0.129118,239.23,-2639,165.05,-0.248312,-0.30565,0.635751,0.663882,184.192,-2665.84,210.586
21562,0,0.289,0.0116366,-0.94853,0.128974,239.205,-2638.97,165.056,-0.24885,-0.306739,0.635861,0.663073,184.192,-2665.9,210.554
21563,0,0.289037,0.0125392,-0.948656,0.127874,239.17,-2638.97,165.073,-0.260176,-0.317123,0.629376,0.660021,184.178,-2665.93,210.539
21564,0,0.288813,0.0125936,-0.948735,0.127792,239.173,-2639.01,165.105,-0.258253,-0.313688,0.629255,0.662528,184.184,-2665.94,210.589
21565,0,0.28964,0.0124187,-0.948442,0.128113,239.163,-2639.01,165.124,-0.25742,-0.316343,0.62957,0.661289,184.111,-2666,210.619
21566,0,0.288556,0.0133902,-0.948895,0.127099,239.192,-2639.05,165.17,-0.252229,-0.307181,0.631403,0.665846,184.122,-2665.83,210.608
